school_num,school,school_typ,address,city,zipcode,magnet,grdlevl,x,y,mag_focus,schl_stat,StopID,StopDesc,Nearest_In,x_2,y_2,Bench,Shelter,routes,Direction,Pole_Locat,Sidewalk,Trans_P,landmarks,trashcans,LATITUDE,LONGITUDE
5301.00000000000,ALBEMARLE ROAD,MIDDLE,6900 Democracy Drive,Charlotte,28212.00000000000,Partial,6-8,1483401.99457000010,531780.99568599998,International Baccalaureate,Current,"00285",Albemarle Rd & Lawyers Rd Park,ALBEMARLE & W T HARRIS,148495.70000000001,53363.50000000000,Bench,,"3, 40x, 46x, 9",not applicable,forward facing back of curb,sidewalk,transfer point,,2.00000000000,35.20398000000,-80.72426600000
5301.00000000000,ALBEMARLE ROAD,MIDDLE,6900 Democracy Drive,Charlotte,28212.00000000000,Partial,6-8,1483401.99457000010,531780.99568599998,International Baccalaureate,Current,"43140",WT Harris Blvd & Albemarle Rd,ALBEMARLE & BONLYN,148434.39999999999,53206.70000000000,Bench,,"221",outbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.19964200000,-80.72622500000
5301.00000000000,ALBEMARLE ROAD,MIDDLE,6900 Democracy Drive,Charlotte,28212.00000000000,Partial,6-8,1483401.99457000010,531780.99568599998,International Baccalaureate,Current,"00270",Albemarle Rd & WT Harris Blvd,COURTYARD EAST & W T HARRIS,148379.00000000000,53310.30000000000,,Shelter,"221, 40x, 46x, 9",inbound,forward facing back of sidewalk,sidewalk,transfer point,,2.00000000000,35.20246000000,-80.72814200000
5301.00000000000,ALBEMARLE ROAD,MIDDLE,6900 Democracy Drive,Charlotte,28212.00000000000,Partial,6-8,1483401.99457000010,531780.99568599998,International Baccalaureate,Current,"00280",Albemarle Rd & WT Harris Blvd,COURTYARD EAST & W T HARRIS,148365.00000000000,53304.40000000000,,,"221",outbound,forward facing back of sidewalk,sidewalk,transfer point,,1.00000000000,35.20229200000,-80.72860700000
5301.00000000000,ALBEMARLE ROAD,MIDDLE,6900 Democracy Drive,Charlotte,28212.00000000000,Partial,6-8,1483401.99457000010,531780.99568599998,International Baccalaureate,Current,"07640",WT Harris Blvd & Idlewild Rd N,SNOW & IDLEWILD,148443.20000000001,53045.10000000000,,,"221, 3",not applicable,forward facing back of curb,sidewalk,transfer point,,0.00000000000,35.19520500000,-80.72583900000
5301.00000000000,ALBEMARLE ROAD,MIDDLE,6900 Democracy Drive,Charlotte,28212.00000000000,Partial,6-8,1483401.99457000010,531780.99568599998,International Baccalaureate,Current,"45759",WT Harris Blvd & Snow Ln,BONLYN & BARAWAY,148429.10000000001,53118.50000000000,,Shelter,"221, 3",not applicable,forward facing back of sidewalk,sidewalk,,,2.00000000000,35.19721500000,-80.72635300000
5301.00000000000,ALBEMARLE ROAD,MIDDLE,6900 Democracy Drive,Charlotte,28212.00000000000,Partial,6-8,1483401.99457000010,531780.99568599998,International Baccalaureate,Current,"12580",Idlewild Rd North & Lawyers Rd,SNOW & FOREST MEADOW,148573.60000000001,53172.20000000000,,Shelter,"3",not applicable,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.19875900000,-80.72154800000
5301.00000000000,ALBEMARLE ROAD,MIDDLE,6900 Democracy Drive,Charlotte,28212.00000000000,Partial,6-8,1483401.99457000010,531780.99568599998,International Baccalaureate,Current,"45160",WT Harris Blvd & Albemarle Rd,LAWYERS & ALBEMARLE,148447.89999999999,53386.50000000000,Bench,,"3, 9",outbound,forward facing back of curb,sidewalk,,,1.00000000000,35.20458700000,-80.72588000000
5301.00000000000,ALBEMARLE ROAD,MIDDLE,6900 Democracy Drive,Charlotte,28212.00000000000,Partial,6-8,1483401.99457000010,531780.99568599998,International Baccalaureate,Current,"43150",WT Harris Blvd & Baraway Dr,BARAWAY & SNOW,148424.10000000001,53109.50000000000,,,"221",outbound,forward facing back of curb,sidewalk,,,0.00000000000,35.19696500000,-80.72651500000
5301.00000000000,ALBEMARLE ROAD,MIDDLE,6900 Democracy Drive,Charlotte,28212.00000000000,Partial,6-8,1483401.99457000010,531780.99568599998,International Baccalaureate,Current,"43160",WT Harris Blvd & Allister Dr,ELWOOD & ALLISTER,148426.89999999999,52951.50000000000,,,"221",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.19262600000,-80.72633000000
5301.00000000000,ALBEMARLE ROAD,MIDDLE,6900 Democracy Drive,Charlotte,28212.00000000000,Partial,6-8,1483401.99457000010,531780.99568599998,International Baccalaureate,Current,"14240",Lawyers Rd & Old Lawyers Rd,OLD LAWYERS & IDLEWILD,148545.70000000001,53236.90000000000,Bench,,"3, 40x",outbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.20052400000,-80.72252000000
5301.00000000000,ALBEMARLE ROAD,MIDDLE,6900 Democracy Drive,Charlotte,28212.00000000000,Partial,6-8,1483401.99457000010,531780.99568599998,International Baccalaureate,Current,"12730",Idlewild Rd North & WT Harris,IDLEWILD & ROSEHALL,148488.70000000001,53051.10000000000,Bench,,"3",not applicable,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.19539200000,-80.72431900000
5301.00000000000,ALBEMARLE ROAD,MIDDLE,6900 Democracy Drive,Charlotte,28212.00000000000,Partial,6-8,1483401.99457000010,531780.99568599998,International Baccalaureate,Current,"12750",Idlewild Rd North @ Snow Ln,SNOW & FOREST MEADOW,148545.10000000001,53131.30000000000,,,"3",not applicable,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.19762200000,-80.72247800000
5301.00000000000,ALBEMARLE ROAD,MIDDLE,6900 Democracy Drive,Charlotte,28212.00000000000,Partial,6-8,1483401.99457000010,531780.99568599998,International Baccalaureate,Current,"00250",Albemarle Rd & Regal Oaks Dr,WINTERHAVEN & REGAL OAKS,148284.89999999999,53313.40000000000,,,"221, 40x, 46x, 9",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.20250100000,-80.73129300000
5301.00000000000,ALBEMARLE ROAD,MIDDLE,6900 Democracy Drive,Charlotte,28212.00000000000,Partial,6-8,1483401.99457000010,531780.99568599998,International Baccalaureate,Current,"00260",Albemarle Rd & Regal Oaks Dr,WINTERHAVEN & REGAL OAKS,148285.50000000000,53320.60000000000,,Shelter,"221, 40x, 46x, 9",inbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.20269900000,-80.73127700000
5301.00000000000,ALBEMARLE ROAD,MIDDLE,6900 Democracy Drive,Charlotte,28212.00000000000,Partial,6-8,1483401.99457000010,531780.99568599998,International Baccalaureate,Current,"07570",WT Harris Blvd & Bonlyn Dr,BONLYN & BARAWAY,148437.10000000001,53189.40000000000,Bench,,"221, 3",inbound,forward facing back of sidewalk,sidewalk,transfer point,,0.00000000000,35.19916700000,-80.72612700000
5301.00000000000,ALBEMARLE ROAD,MIDDLE,6900 Democracy Drive,Charlotte,28212.00000000000,Partial,6-8,1483401.99457000010,531780.99568599998,International Baccalaureate,Current,"00230",Albemarle Rd & Winterhaven Dr,FARM POND & WINTERHAVEN,148177.60000000001,53324.20000000000,,,"221, 40x, 46x, 9",outbound,rear facing back of sidewalk,sidewalk,,,2.00000000000,35.20274600000,-80.73489100000
5301.00000000000,ALBEMARLE ROAD,MIDDLE,6900 Democracy Drive,Charlotte,28212.00000000000,Partial,6-8,1483401.99457000010,531780.99568599998,International Baccalaureate,Current,"00240",Albemarle Rd & Winterhaven Dr,FARM POND & WINTERHAVEN,148157.50000000000,53333.30000000000,,,"221, 40x, 46x, 9",inbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.20298600000,-80.73556900000
4300.00000000000,ALBEMARLE ROAD,ELEMENTARY,7800 Riding Trail Road,Charlotte,28212.00000000000,Non Magnet,K-5,1483354.99597999989,531183.99917700002,,Current,"43140",WT Harris Blvd & Albemarle Rd,ALBEMARLE & BONLYN,148434.39999999999,53206.70000000000,Bench,,"221",outbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.19964200000,-80.72622500000
4300.00000000000,ALBEMARLE ROAD,ELEMENTARY,7800 Riding Trail Road,Charlotte,28212.00000000000,Non Magnet,K-5,1483354.99597999989,531183.99917700002,,Current,"00270",Albemarle Rd & WT Harris Blvd,COURTYARD EAST & W T HARRIS,148379.00000000000,53310.30000000000,,Shelter,"221, 40x, 46x, 9",inbound,forward facing back of sidewalk,sidewalk,transfer point,,2.00000000000,35.20246000000,-80.72814200000
4300.00000000000,ALBEMARLE ROAD,ELEMENTARY,7800 Riding Trail Road,Charlotte,28212.00000000000,Non Magnet,K-5,1483354.99597999989,531183.99917700002,,Current,"00280",Albemarle Rd & WT Harris Blvd,COURTYARD EAST & W T HARRIS,148365.00000000000,53304.40000000000,,,"221",outbound,forward facing back of sidewalk,sidewalk,transfer point,,1.00000000000,35.20229200000,-80.72860700000
4300.00000000000,ALBEMARLE ROAD,ELEMENTARY,7800 Riding Trail Road,Charlotte,28212.00000000000,Non Magnet,K-5,1483354.99597999989,531183.99917700002,,Current,"07640",WT Harris Blvd & Idlewild Rd N,SNOW & IDLEWILD,148443.20000000001,53045.10000000000,,,"221, 3",not applicable,forward facing back of curb,sidewalk,transfer point,,0.00000000000,35.19520500000,-80.72583900000
4300.00000000000,ALBEMARLE ROAD,ELEMENTARY,7800 Riding Trail Road,Charlotte,28212.00000000000,Non Magnet,K-5,1483354.99597999989,531183.99917700002,,Current,"45759",WT Harris Blvd & Snow Ln,BONLYN & BARAWAY,148429.10000000001,53118.50000000000,,Shelter,"221, 3",not applicable,forward facing back of sidewalk,sidewalk,,,2.00000000000,35.19721500000,-80.72635300000
4300.00000000000,ALBEMARLE ROAD,ELEMENTARY,7800 Riding Trail Road,Charlotte,28212.00000000000,Non Magnet,K-5,1483354.99597999989,531183.99917700002,,Current,"12580",Idlewild Rd North & Lawyers Rd,SNOW & FOREST MEADOW,148573.60000000001,53172.20000000000,,Shelter,"3",not applicable,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.19875900000,-80.72154800000
4300.00000000000,ALBEMARLE ROAD,ELEMENTARY,7800 Riding Trail Road,Charlotte,28212.00000000000,Non Magnet,K-5,1483354.99597999989,531183.99917700002,,Current,"43170",WT Harris Blvd & Greywood Dr,DENNING & GREYWOOD,148388.70000000001,52875.60000000000,,,"221",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.19052300000,-80.72756400000
4300.00000000000,ALBEMARLE ROAD,ELEMENTARY,7800 Riding Trail Road,Charlotte,28212.00000000000,Non Magnet,K-5,1483354.99597999989,531183.99917700002,,Current,"43175",WT Harris Blvd & Denning Pl,DENNING & GREYWOOD,148396.10000000001,52883.80000000000,,,"221",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.19075200000,-80.72732100000
4300.00000000000,ALBEMARLE ROAD,ELEMENTARY,7800 Riding Trail Road,Charlotte,28212.00000000000,Non Magnet,K-5,1483354.99597999989,531183.99917700002,,Current,"43150",WT Harris Blvd & Baraway Dr,BARAWAY & SNOW,148424.10000000001,53109.50000000000,,,"221",outbound,forward facing back of curb,sidewalk,,,0.00000000000,35.19696500000,-80.72651500000
4300.00000000000,ALBEMARLE ROAD,ELEMENTARY,7800 Riding Trail Road,Charlotte,28212.00000000000,Non Magnet,K-5,1483354.99597999989,531183.99917700002,,Current,"43160",WT Harris Blvd & Allister Dr,ELWOOD & ALLISTER,148426.89999999999,52951.50000000000,,,"221",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.19262600000,-80.72633000000
4300.00000000000,ALBEMARLE ROAD,ELEMENTARY,7800 Riding Trail Road,Charlotte,28212.00000000000,Non Magnet,K-5,1483354.99597999989,531183.99917700002,,Current,"14240",Lawyers Rd & Old Lawyers Rd,OLD LAWYERS & IDLEWILD,148545.70000000001,53236.90000000000,Bench,,"3, 40x",outbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.20052400000,-80.72252000000
4300.00000000000,ALBEMARLE ROAD,ELEMENTARY,7800 Riding Trail Road,Charlotte,28212.00000000000,Non Magnet,K-5,1483354.99597999989,531183.99917700002,,Current,"12730",Idlewild Rd North & WT Harris,IDLEWILD & ROSEHALL,148488.70000000001,53051.10000000000,Bench,,"3",not applicable,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.19539200000,-80.72431900000
4300.00000000000,ALBEMARLE ROAD,ELEMENTARY,7800 Riding Trail Road,Charlotte,28212.00000000000,Non Magnet,K-5,1483354.99597999989,531183.99917700002,,Current,"12750",Idlewild Rd North @ Snow Ln,SNOW & FOREST MEADOW,148545.10000000001,53131.30000000000,,,"3",not applicable,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.19762200000,-80.72247800000
4300.00000000000,ALBEMARLE ROAD,ELEMENTARY,7800 Riding Trail Road,Charlotte,28212.00000000000,Non Magnet,K-5,1483354.99597999989,531183.99917700002,,Current,"00250",Albemarle Rd & Regal Oaks Dr,WINTERHAVEN & REGAL OAKS,148284.89999999999,53313.40000000000,,,"221, 40x, 46x, 9",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.20250100000,-80.73129300000
4300.00000000000,ALBEMARLE ROAD,ELEMENTARY,7800 Riding Trail Road,Charlotte,28212.00000000000,Non Magnet,K-5,1483354.99597999989,531183.99917700002,,Current,"00260",Albemarle Rd & Regal Oaks Dr,WINTERHAVEN & REGAL OAKS,148285.50000000000,53320.60000000000,,Shelter,"221, 40x, 46x, 9",inbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.20269900000,-80.73127700000
4300.00000000000,ALBEMARLE ROAD,ELEMENTARY,7800 Riding Trail Road,Charlotte,28212.00000000000,Non Magnet,K-5,1483354.99597999989,531183.99917700002,,Current,"07570",WT Harris Blvd & Bonlyn Dr,BONLYN & BARAWAY,148437.10000000001,53189.40000000000,Bench,,"221, 3",inbound,forward facing back of sidewalk,sidewalk,transfer point,,0.00000000000,35.19916700000,-80.72612700000
4300.00000000000,ALBEMARLE ROAD,ELEMENTARY,7800 Riding Trail Road,Charlotte,28212.00000000000,Non Magnet,K-5,1483354.99597999989,531183.99917700002,,Current,"00230",Albemarle Rd & Winterhaven Dr,FARM POND & WINTERHAVEN,148177.60000000001,53324.20000000000,,,"221, 40x, 46x, 9",outbound,rear facing back of sidewalk,sidewalk,,,2.00000000000,35.20274600000,-80.73489100000
5399.00000000000,ALEXANDER GRAHAM,MIDDLE,1800 Runnymede Lane,Charlotte,28211.00000000000,Non Magnet,6-8,1452254.00044000009,520695.99751500000,,Current,"01760",Barclay Downs Dr & Ferncliff R,SAGAMORE & FERNCLIFF,145127.50000000000,51995.10000000000,,,"30",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.16472500000,-80.83615500000
5399.00000000000,ALEXANDER GRAHAM,MIDDLE,1800 Runnymede Lane,Charlotte,28211.00000000000,Non Magnet,6-8,1452254.00044000009,520695.99751500000,,Current,"60377",Colony & Wheelock,FERNCLIFF & COLONY,145364.60000000001,51943.60000000000,,,"20",,,,,,0.00000000000,35.16343100000,-80.82818900000
5399.00000000000,ALEXANDER GRAHAM,MIDDLE,1800 Runnymede Lane,Charlotte,28211.00000000000,Non Magnet,6-8,1452254.00044000009,520695.99751500000,,Current,"45845",Runnymede Ln & Michael Baker P,BARCLAY DOWNS & MICHAEL BAKER,145110.00000000000,52096.00000000000,Bench,,"20, 30",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.16748800000,-80.83680300000
5399.00000000000,ALEXANDER GRAHAM,MIDDLE,1800 Runnymede Lane,Charlotte,28211.00000000000,Non Magnet,6-8,1452254.00044000009,520695.99751500000,,Current,"60376",Colony & Clarendon,FERNCLIFF & CLARENDON,145340.00000000000,51971.30000000000,,,"20",,,,,,0.00000000000,35.16418100000,-80.82903000000
5399.00000000000,ALEXANDER GRAHAM,MIDDLE,1800 Runnymede Lane,Charlotte,28211.00000000000,Non Magnet,6-8,1452254.00044000009,520695.99751500000,,Current,"25220",Runnymede Ln & Barclay Downs D,BARCLAY DOWNS & MICHAEL BAKER,145110.50000000000,52110.30000000000,,Shelter,"20, 30",inbound,forward facing back of curb,sidewalk,transfer point,,1.00000000000,35.16788100000,-80.83679500000
5399.00000000000,ALEXANDER GRAHAM,MIDDLE,1800 Runnymede Lane,Charlotte,28211.00000000000,Non Magnet,6-8,1452254.00044000009,520695.99751500000,,Current,"01570",Barclay Downs Dr & Runnymede L,RUNNYMEDE & SAGAMORE,145132.29999999999,52020.80000000000,,,"30",outbound,forward facing back of curb,sidewalk,,,0.00000000000,35.16543300000,-80.83601100000
4308.00000000000,ALLENBROOK,ELEMENTARY,1430 Allenbrook Drive,Charlotte,28208.00000000000,Non Magnet,K-5,1428362.00163000007,555687.99806899996,,Current,"11130",Freedom Dr & Allenbrook Dr,LANEWOOD & ALLENBROOK,142861.20000000001,55473.00000000000,,,"34",outbound,forward facing back of curb,sidewalk,,,0.00000000000,35.25909500000,-80.91421300000
4308.00000000000,ALLENBROOK,ELEMENTARY,1430 Allenbrook Drive,Charlotte,28208.00000000000,Non Magnet,K-5,1428362.00163000007,555687.99806899996,,Current,"11120",Freedom Dr & Ranch Rd,GAMBIA & RANCH,142983.10000000001,55401.10000000000,,,"34",outbound,forward facing back of curb,sidewalk,,,0.00000000000,35.25718300000,-80.91008600000
4308.00000000000,ALLENBROOK,ELEMENTARY,1430 Allenbrook Drive,Charlotte,28208.00000000000,Non Magnet,K-5,1428362.00163000007,555687.99806899996,,Current,"45828",Toddville Rd & Freedom Dr,ESTHER & FREEDOM,142664.89999999999,55652.90000000000,,,"18",outbound,forward facing back of curb,sidewalk,,,0.00000000000,35.26393200000,-80.92090500000
4308.00000000000,ALLENBROOK,ELEMENTARY,1430 Allenbrook Drive,Charlotte,28208.00000000000,Non Magnet,K-5,1428362.00163000007,555687.99806899996,,Current,"45826",Toddville Rd & Eneida Sue Dr,BROOKTREE & ENEIDA SUE,142701.70000000001,55758.30000000000,,,"18",outbound,rear facing back of curb,sidewalk,,,0.00000000000,35.26684600000,-80.91974300000
4308.00000000000,ALLENBROOK,ELEMENTARY,1430 Allenbrook Drive,Charlotte,28208.00000000000,Non Magnet,K-5,1428362.00163000007,555687.99806899996,,Current,"45837",Toddville Rd & Brooktree Dr,CSX & BROOKTREE,142706.10000000001,55789.80000000000,,,"18, 34",inbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.26771400000,-80.91961600000
4308.00000000000,ALLENBROOK,ELEMENTARY,1430 Allenbrook Drive,Charlotte,28208.00000000000,Non Magnet,K-5,1428362.00163000007,555687.99806899996,,Current,"11151",Freedom Dr & Toddville Rd,PARK FAIRFAX & TODDVILLE,142672.20000000001,55622.30000000000,,,"34",,,,,,0.00000000000,35.26309400000,-80.92064200000
4308.00000000000,ALLENBROOK,ELEMENTARY,1430 Allenbrook Drive,Charlotte,28208.00000000000,Non Magnet,K-5,1428362.00163000007,555687.99806899996,,Current,"45835",Toddville Rd & Freedom Dr,ESTHER & FREEDOM,142675.79999999999,55664.10000000000,,,"18, 34",outbound,forward facing back of sidewalk,sidewalk,transfer point,,1.00000000000,35.26424500000,-80.92054900000
4308.00000000000,ALLENBROOK,ELEMENTARY,1430 Allenbrook Drive,Charlotte,28208.00000000000,Non Magnet,K-5,1428362.00163000007,555687.99806899996,,Current,"11131",Freedom Dr & Allenbrook Dr,LANEWOOD & ALLENBROOK,142851.70000000001,55473.70000000000,,,"34",,,,,,0.00000000000,35.25910800000,-80.91453400000
4308.00000000000,ALLENBROOK,ELEMENTARY,1430 Allenbrook Drive,Charlotte,28208.00000000000,Non Magnet,K-5,1428362.00163000007,555687.99806899996,,Current,"11140",Freedom Dr & Park Fairfax Dr,PARK FAIRFAX & TODDVILLE,142714.79999999999,55600.80000000000,,,"34",outbound,forward facing back of curb,sidewalk,,,0.00000000000,35.26252900000,-80.91920000000
4308.00000000000,ALLENBROOK,ELEMENTARY,1430 Allenbrook Drive,Charlotte,28208.00000000000,Non Magnet,K-5,1428362.00163000007,555687.99806899996,,Current,"11121",Freedom Dr & Ranch Rd,RANCH & LANEWOOD,142969.50000000000,55403.60000000000,,,"34",,,,,,0.00000000000,35.25724600000,-80.91054300000
4311.00000000000,ASHLEY PARK PRE K-8,MIDDLE,2401 Belfast Drive,Charlotte,28208.00000000000,Non Magnet,6-8,1435293.00613999995,545021.99512300000,,Current,"11490",Greenland Ave & Ashley Rd,WEYLAND & ASHLEY,143557.50000000000,54270.60000000000,Bench,,"2, 30",outbound,forward facing back of sidewalk,sidewalk,transfer point,,2.00000000000,35.22642800000,-80.89012700000
4311.00000000000,ASHLEY PARK PRE K-8,MIDDLE,2401 Belfast Drive,Charlotte,28208.00000000000,Non Magnet,6-8,1435293.00613999995,545021.99512300000,,Current,"07590",Alleghany St & Ashley Rd,CRISMAN & ASHLEY,143391.70000000001,54706.50000000000,,,"34",inbound,forward facing back of curb,sidewalk,,,0.00000000000,35.23831600000,-80.89595800000
4311.00000000000,ASHLEY PARK PRE K-8,MIDDLE,2401 Belfast Drive,Charlotte,28208.00000000000,Non Magnet,6-8,1435293.00613999995,545021.99512300000,,Current,"37270",Alleghany St & Ashley Rd,CRISMAN & ASHLEY,143403.89999999999,54709.50000000000,,,"34",outbound,forward facing back of curb,sidewalk,,,0.00000000000,35.23840500000,-80.89555100000
4311.00000000000,ASHLEY PARK PRE K-8,MIDDLE,2401 Belfast Drive,Charlotte,28208.00000000000,Non Magnet,6-8,1435293.00613999995,545021.99512300000,,Current,"06710",Alleghany St & Crisman St,CRISMAN & ASHLEY,143643.70000000001,54724.30000000000,,,"34",outbound,forward facing back of curb,sidewalk,,,1.00000000000,35.23893900000,-80.88752900000
4311.00000000000,ASHLEY PARK PRE K-8,MIDDLE,2401 Belfast Drive,Charlotte,28208.00000000000,Non Magnet,6-8,1435293.00613999995,545021.99512300000,,Current,"45863",Wal-Mart @ Ashley & Wilkinson,ASHLEY ROAD & WAL-MART & GREENLAND,143513.50000000000,54276.50000000000,,Shelter,"2",inbound,forward facing back of curb,sidewalk,,,2.00000000000,35.22656900000,-80.89160200000
4311.00000000000,ASHLEY PARK PRE K-8,MIDDLE,2401 Belfast Drive,Charlotte,28208.00000000000,Non Magnet,6-8,1435293.00613999995,545021.99512300000,,Current,"01330",Ashley Rd & Kempton Pl,KEMPTON & KEMPTON,143392.00000000000,54542.10000000000,,,"2, 235, 30",outbound,forward facing back of curb,,transfer point,,2.00000000000,35.23380000000,-80.89584200000
4311.00000000000,ASHLEY PARK PRE K-8,MIDDLE,2401 Belfast Drive,Charlotte,28208.00000000000,Non Magnet,6-8,1435293.00613999995,545021.99512300000,,Current,"00400",Alleghany St @ Phillip Berry A,CRISMAN & ASHLEY,143533.70000000001,54684.50000000000,Bench,,"34",outbound,forward facing back of sidewalk,sidewalk,transfer point,,0.00000000000,35.23778600000,-80.89118900000
4311.00000000000,ASHLEY PARK PRE K-8,MIDDLE,2401 Belfast Drive,Charlotte,28208.00000000000,Non Magnet,6-8,1435293.00613999995,545021.99512300000,,Current,"01340",Ashley Rd & Kempton Pl,KEMPTON & KEMPTON,143393.70000000001,54531.80000000000,Bench,,"2, 235, 30",inbound,forward facing back of sidewalk,sidewalk,transfer point,,1.00000000000,35.23352000000,-80.89577800000
4311.00000000000,ASHLEY PARK PRE K-8,MIDDLE,2401 Belfast Drive,Charlotte,28208.00000000000,Non Magnet,6-8,1435293.00613999995,545021.99512300000,,Current,"01300",Ashley Rd & Bullard St,LIGGETT & BULLARD,143357.00000000000,54608.20000000000,,,"2, 235",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.23559700000,-80.89705700000
4311.00000000000,ASHLEY PARK PRE K-8,MIDDLE,2401 Belfast Drive,Charlotte,28208.00000000000,Non Magnet,6-8,1435293.00613999995,545021.99512300000,,Current,"01310",Ashley Rd & Alleghany St,ALLEGHANY & LIGGETT,143356.00000000000,54691.30000000000,,,"235, 30",outbound,forward facing back of curb,sidewalk,,,0.00000000000,35.23787900000,-80.89714300000
4311.00000000000,ASHLEY PARK PRE K-8,MIDDLE,2401 Belfast Drive,Charlotte,28208.00000000000,Non Magnet,6-8,1435293.00613999995,545021.99512300000,,Current,"01270",Ashley Rd & Alleghany St,ALLEGHANY & LIGGETT,143351.29999999999,54680.10000000000,,,"2, 235",inbound,forward facing back of sidewalk,sidewalk,transfer point,,0.00000000000,35.23756900000,-80.89729300000
4311.00000000000,ASHLEY PARK PRE K-8,MIDDLE,2401 Belfast Drive,Charlotte,28208.00000000000,Non Magnet,6-8,1435293.00613999995,545021.99512300000,,Current,"01290",Ashley Rd & Bullard St,LIGGETT & BULLARD,143358.20000000001,54607.80000000000,,,"2, 235, 30",outbound,forward facing back of curb,,,,0.00000000000,35.23558700000,-80.89701600000
4311.00000000000,ASHLEY PARK PRE K-8,MIDDLE,2401 Belfast Drive,Charlotte,28208.00000000000,Non Magnet,6-8,1435293.00613999995,545021.99512300000,,Current,"01260",Ashley & Allegany,ALLEGHANY & LIGGETT,143355.89999999999,54692.40000000000,,,"2",not applicable,forward facing back of curb,sidewalk,transfer point,,0.00000000000,35.23791000000,-80.89714700000
4311.00000000000,ASHLEY PARK PRE K-8,MIDDLE,2401 Belfast Drive,Charlotte,28208.00000000000,Non Magnet,6-8,1435293.00613999995,545021.99512300000,,Current,"37310",Alleghany St @ 1203,CRISMAN & ASHLEY,143617.29999999999,54690.20000000000,,,"34",inbound,forward facing back of curb,sidewalk,transfer point,,0.00000000000,35.23798600000,-80.88839300000
4311.00000000000,ASHLEY PARK PRE K-8,MIDDLE,2401 Belfast Drive,Charlotte,28208.00000000000,Non Magnet,6-8,1435293.00613999995,545021.99512300000,,Current,"46350",Ashley Rd & Dublin Rd,DUBLIN & MEREDITH,143469.50000000000,54394.40000000000,,,"2, 235, 30",outbound,forward facing back of curb,,,,0.00000000000,35.22978500000,-80.89315200000
4311.00000000000,ASHLEY PARK PRE K-8,MIDDLE,2401 Belfast Drive,Charlotte,28208.00000000000,Non Magnet,6-8,1435293.00613999995,545021.99512300000,,Current,"46351",Ashley Rd & Dublin Rd,KEMPTON & DUBLIN,143460.89999999999,54402.20000000000,,,"2, 235, 30",inbound,forward facing edge of pavement,sidewalk,,,0.00000000000,35.22999400000,-80.89344500000
4311.00000000000,ASHLEY PARK PRE K-8,MIDDLE,2401 Belfast Drive,Charlotte,28208.00000000000,Non Magnet,6-8,1435293.00613999995,545021.99512300000,,Current,"04480",Carlyle Dr & Cartwright Pl,HEYWOOD & CARTWRIGHT,143320.79999999999,54481.80000000000,,,"30",inbound,forward facing back of curb,sidewalk,,,0.00000000000,35.23210600000,-80.89818800000
4311.00000000000,ASHLEY PARK PRE K-8,MIDDLE,2401 Belfast Drive,Charlotte,28208.00000000000,Non Magnet,6-8,1435293.00613999995,545021.99512300000,,Current,"44605",Greenland Ave & Weyland Ave,HIGHLAND & WEYLAND,143628.00000000000,54265.20000000000,,,"2, 30",inbound,forward facing back of sidewalk,sidewalk,transfer point,,0.00000000000,35.22631800000,-80.88776100000
4311.00000000000,ASHLEY PARK PRE K-8,MIDDLE,2401 Belfast Drive,Charlotte,28208.00000000000,Non Magnet,6-8,1435293.00613999995,545021.99512300000,,Current,"04490",Carlyle Dr & Wilson Ave,CARTWRIGHT & WILSON,143289.10000000001,54458.60000000000,,,"30",inbound,forward facing back of curb,sidewalk,,,0.00000000000,35.23145200000,-80.89923400000
4311.00000000000,ASHLEY PARK PRE K-8,MIDDLE,2401 Belfast Drive,Charlotte,28208.00000000000,Non Magnet,6-8,1435293.00613999995,545021.99512300000,,Current,"44545",Ashley Rd @ 2401,KEMPTON & DUBLIN,143446.60000000001,54440.30000000000,,,"2, 235, 30",outbound,forward facing back of curb,,transfer point,,0.00000000000,35.23103300000,-80.89394700000
